Name	Chromosome	Position
AT1G10790	1	3596360
AT1G10800	1	3598158
AT1G10810	1	3599271
AT1G10820	1	3600910
AT1G10830	1	3605576
AT1G10840	1	3607631
AT1G10850	1	3611747
AT1G10865	1	3614513
AT1G10870	1	3616610
AT1G10880	1	3624035
AT1G10890	1	3627726
AT1G10900	1	3632234
AT1G10910	1	3639878
AT1G10920	1	3644420
AT1G10930	1	3647894
AT1G10940	1	3655777
AT1G10950	1	3659209
AT1G10960	1	3664386
AT1G10970	1	3665087
AT1G10980	1	3667248
AT1G10990	1	3670278
AT1G11000	1	3671756
AT1G11010	1	3676607
AT1G11020	1	3676691
AT1G11030	1	3678775
AT1G11040	1	3679225
AT1G11050	1	3681888
AT1G11060	1	3684568
AT1G11070	1	3690212
AT1G11080	1	3694672
AT1G11090	1	3702608
AT1G11100	1	3703672
AT1G11110	1	3710208
AT1G11112	1	3712999
AT1G11120	1	3715184
AT1G11125	1	3718783
AT1G11130	1	3722857
AT1G11145	1	3727532
AT1G11160	1	3733139
AT1G11170	1	3740765
AT1G11175	1	3744858
AT1G11180	1	3745774
AT1G11185	1	3749510
AT1G11190	1	3750066
AT1G11200	1	3753365
AT1G11210	1	3755677
AT1G11220	1	3759862
AT1G11230	1	3763268
AT1G11240	1	3766754
AT1G11250	1	3768724
AT1G11260	1	3777328
AT1G11270	1	3780429
AT1G11280	1	3787334
AT1G11290	1	3791454
AT1G11300	1	3794238
AT1G11310	1	3800738
AT1G11320	1	3807128
AT1G11330	1	3810093
AT1G11340	1	3814116
AT1G11350	1	3817591
AT1G11360	1	3821443
AT1G11362	1	3824510
AT1G11370	1	3828098
AT1G11380	1	3832623
AT1G11390	1	3834459
AT1G11400	1	3837821
AT1G11410	1	3841286
AT1G11420	1	3844581
AT1G11430	1	3847243
AT1G11440	1	3849360
AT1G11450	1	3853243
AT1G11460	1	3857005
AT1G11470	1	3859662
AT1G11475	1	3862399
AT1G11480	1	3864153
AT1G11490	1	3868884
AT1G11500	1	3870833
AT1G11510	1	3871778
AT1G11520	1	3873029
AT1G11530	1	3874437
AT1G11540	1	3875442
AT1G11545	1	3878550
AT1G11550	1	3881529
AT1G11560	1	3881788
AT1G11570	1	3883280
AT1G11572	1	3884356
AT1G11580	1	3888690
AT1G11590	1	3892580
AT1G11592	1	3895179
AT1G11593	1	3898002
AT1G11600	1	3902012
AT1G11608	1	3905579
AT1G11610	1	3906862
AT1G11620	1	3910833
AT1G11630	1	3912902
AT1G11640	1	3914629
AT1G11650	1	3914774
AT1G11655	1	3919272
AT1G11660	1	3920543
AT1G11670	1	3928162
AT1G11680	1	3938501
AT1G11684	1	3941103
AT1G11690	1	3941469
AT1G11700	1	3945737
AT1G11710	1	3948714
AT1G11720	1	3951553
AT1G11730	1	3957473
AT1G11735	1	3961348
AT1G11740	1	3963054
AT1G11750	1	3967476
AT1G11755	1	3969681
AT1G11760	1	3972032
AT1G11765	1	3973875
AT1G11770	1	3975679
AT1G11780	1	3976839
AT1G11785	1	3979862
AT1G11790	1	3981248
AT1G11800	1	3985225
AT1G11810	1	3989763
AT1G11820	1	3991027
AT1G11840	1	3995169
AT1G11850	1	3999199
AT1G11860	1	4001113
AT1G11870	1	4003846
AT1G11880	1	4007705
AT1G11890	1	4010779
AT1G11900	1	4013121
AT1G11905	1	4014847
AT1G11910	1	4016784
AT1G11915	1	4021825
AT1G11920	1	4023667
AT1G11925	1	4025930
AT1G11930	1	4028692
AT1G11940	1	4031574
AT1G11950	1	4034587
AT1G11960	1	4039711
AT1G11970	1	4044370
AT1G11980	1	4045619
AT1G11990	1	4046246
AT1G12000	1	4049896
AT1G12010	1	4056207
AT1G12013	1	4058287
AT1G12015	1	4058487
AT1G12020	1	4062462
AT1G12030	1	4064667
AT1G12040	1	4070124
AT1G12050	1	4072752
AT1G12060	1	4076334
AT1G12064	1	4077498
AT1G12070	1	4078913
AT1G12080	1	4084162
AT1G12090	1	4089847
AT1G12100	1	4095246
AT1G12110	1	4105233
AT1G12120	1	4114771
AT1G12130	1	4118594
AT1G12140	1	4121369
AT1G12150	1	4123530
AT1G12160	1	4126066
AT1G12170	1	4128607
AT1G12180	1	4130421
AT1G12190	1	4132967
AT1G12200	1	4137533
AT1G12210	1	4140948
AT1G12211	1	4143866
AT1G12220	1	4144572
AT1G12230	1	4147962
AT1G12240	1	4153652
AT1G12244	1	4157654
AT1G12250	1	4159265
AT1G12260	1	4162832
AT1G12270	1	4172075
AT1G12280	1	4174875
AT1G12290	1	4178359
AT1G12294	1	4182132
AT1G12300	1	4183066
AT1G12310	1	4187165
AT1G12320	1	4189355
AT1G12330	1	4194658
AT1G12340	1	4197396
AT1G12350	1	4198413
AT1G12360	1	4200876
AT1G12370	1	4206374
AT1G12380	1	4214262
AT1G12390	1	4220100
AT1G12400	1	4221863
AT1G12410	1	4223030
AT1G12411	1	4225321
AT1G12420	1	4226362
AT1G12423	1	4231027
AT1G12430	1	4233873
AT1G12440	1	4241592
AT1G12450	1	4244308
AT1G12451	1	4246109
AT1G12460	1	4247249
AT1G12470	1	4251032
AT1G12480	1	4257268
AT1G12490	1	4260783
AT1G12500	1	4263150
AT1G12510	1	4266988
AT1G12520	1	4267106
AT1G12530	1	4268986
AT1G12540	1	4272960
AT1G12550	1	4274594
AT1G12560	1	4276519
AT1G12570	1	4277993
AT1G12580	1	4282899
AT1G12590	1	4285887
AT1G12600	1	4286204
AT1G12610	1	4289944
AT1G12620	1	4294594
AT1G12630	1	4298889
AT1G12640	1	4303312
AT1G12650	1	4305933
AT1G12660	1	4308943
AT1G12663	1	4310969
AT1G12665	1	4312331
AT1G12672	1	4318309
AT1G12680	1	4319886
AT1G12700	1	4323556
AT1G12710	1	4326739
AT1G12730	1	4334615
AT1G12740	1	4342282
AT1G12750	1	4344985
AT1G12760	1	4348498
AT1G12770	1	4351064
AT1G12775	1	4353906
AT1G12780	1	4355926
AT1G12790	1	4359151
AT1G12800	1	4361551
AT1G12805	1	4366597
AT1G12810	1	4367256
AT1G12820	1	4368760
AT1G12830	1	4374250
AT1G12840	1	4375515
AT1G12845	1	4378939
AT1G12850	1	4379707
AT1G12855	1	4382160
AT1G12860	1	4384353
AT1G12870	1	4387129
AT1G12880	1	4389751
AT1G12890	1	4391734
AT1G12900	1	4392450
AT1G12910	1	4394897
AT1G12920	1	4396348
AT1G12930	1	4398375
AT1G12938	1	4412887
AT1G12940	1	4416405
AT1G12950	1	4419770
AT1G12960	1	4422707
AT1G12970	1	4423640
AT1G12980	1	4429718
AT1G12990	1	4433640
AT1G13000	1	4436105
AT1G13010	1	4440214
AT1G13020	1	4440544
AT1G13030	1	4444043
AT1G13040	1	4447647
AT1G13050	1	4450238
AT1G13060	1	4452212
AT1G13080	1	4459166
AT1G13090	1	4461806
AT1G13100	1	4463924
AT1G13110	1	4467220
AT1G13120	1	4469181
AT1G13130	1	4474720
AT1G13140	1	4478491
AT1G13150	1	4481875
AT1G13160	1	4484584
AT1G13170	1	4488533
AT1G13180	1	4495028
AT1G13190	1	4498881
AT1G13195	1	4501581
AT1G13200	1	4507221
AT1G13210	1	4508963
AT1G13220	1	4515606
AT1G13230	1	4520631
AT1G13240	1	4522709
AT1G13245	1	4525486
AT1G13250	1	4528623
AT1G13260	1	4542168
AT1G13270	1	4544953
AT1G13280	1	4547454
AT1G13290	1	4550153
AT1G13300	1	4556892
AT1G13310	1	4561068
AT1G13320	1	4563471
AT1G13330	1	4567935
AT1G13340	1	4569448
AT1G13350	1	4572419
AT1G13360	1	4576873
AT1G13370	1	4587780
AT1G13380	1	4589071
AT1G13390	1	4592481
AT1G13400	1	4597627
AT1G13410	1	4601261
AT1G13420	1	4604841
AT1G13430	1	4606500
AT1G13440	1	4608196
AT1G13448	1	4612243
AT1G13450	1	4612731
AT1G13460	1	4615813
AT1G13470	1	4620228
AT1G13480	1	4622634
AT1G13485	1	4624171
AT1G13490	1	4624715
AT1G13500	1	4627789
AT1G13510	1	4629203
AT1G13520	1	4631778
AT1G13530	1	4633740
AT1G13540	1	4635463
AT1G13550	1	4636984
AT1G13560	1	4638514
AT1G13570	1	4642346
AT1G13580	1	4644521
AT1G13590	1	4647949
AT1G13600	1	4650787
AT1G13605	1	4658538
AT1G13607	1	4660778
AT1G13608	1	4661682
AT1G13609	1	4662721
AT1G13610	1	4663831
AT1G13620	1	4668443
AT1G13630	1	4669784
AT1G13635	1	4674152
AT1G13640	1	4677027
AT1G13650	1	4680432
AT1G13670	1	4688156
AT1G13680	1	4690409
AT1G13690	1	4693289
AT1G13700	1	4694372
AT1G13710	1	4702725
AT1G13720	1	4709635
AT1G13730	1	4709824
AT1G13740	1	4713674
AT1G13750	1	4715394
AT1G13755	1	4718673
AT1G13760	1	4720243
AT1G13770	1	4721695
AT1G13780	1	4724608
AT1G13790	1	4727438
AT1G13800	1	4731056
AT1G13810	1	4734036
AT1G13820	1	4735547
AT1G13830	1	4739873
AT1G13840	1	4741999
AT1G13850	1	4743095
AT1G13860	1	4743205
AT1G13870	1	4747265
AT1G13880	1	4748873
AT1G13890	1	4751581
AT1G13900	1	4753145
AT1G13910	1	4755784
AT1G13920	1	4758188
AT1G13930	1	4761012
AT1G13940	1	4762703
AT1G13950	1	4773576
AT1G13960	1	4776463
AT1G13970	1	4779523
AT1G13980	1	4788463
AT1G13990	1	4794756
AT1G14000	1	4797358
AT1G14010	1	4800169
AT1G14020	1	4802720
AT1G14030	1	4805306
AT1G14040	1	4810488
AT1G14048	1	4815683
AT1G14060	1	4817144
AT1G14070	1	4818548
AT1G14071	1	4820405
AT1G14080	1	4822528
AT1G14100	1	4827961
AT1G14110	1	4830297
AT1G14120	1	4833518
AT1G14130	1	4835724
AT1G14140	1	4837927
AT1G14150	1	4839853
AT1G14160	1	4840697
AT1G14170	1	4843234
AT1G14180	1	4847162
AT1G14185	1	4850274
AT1G14190	1	4852802
AT1G14200	1	4854384
AT1G14205	1	4855533
AT1G14210	1	4856778
AT1G14220	1	4858642
AT1G14225	1	4860515
AT1G14230	1	4861266
AT1G14240	1	4864902
AT1G14250	1	4868452
AT1G14260	1	4872856
AT1G14270	1	4874875
AT1G14280	1	4877627
AT1G14290	1	4880051
AT1G14300	1	4882376
AT1G14310	1	4885044
AT1G14315	1	4886768
AT1G14320	1	4888214
AT1G14330	1	4890118
AT1G14340	1	4897346
AT1G14345	1	4899145
AT1G14350	1	4907953
AT1G14360	1	4911093
AT1G14370	1	4915576
AT1G14380	1	4918010
AT1G14390	1	4924277
AT1G14400	1	4927011
AT1G14410	1	4929123
AT1G14420	1	4931566
AT1G14430	1	4934120
AT1G14440	1	4938824
AT1G14450	1	4946218
AT1G14455	1	4947819
AT1G14460	1	4948748
AT1G14470	1	4954080
AT1G14480	1	4956257
AT1G14490	1	4958514
AT1G14500	1	4960375
AT1G14510	1	4961886
AT1G14518	1	4966810
AT1G14520	1	4968142
AT1G14530	1	4970858
AT1G14540	1	4974067
AT1G14549	1	4978794
AT1G14550	1	4979028
AT1G14560	1	4980672
AT1G14570	1	4983535
AT1G14580	1	4989562
AT1G14590	1	4998816
AT1G14600	1	5001011
AT1G14610	1	5008244
AT1G14620	1	5014753
AT1G14630	1	5019955
AT1G14640	1	5023656
AT1G14642	1	5026364
AT1G14650	1	5027662
AT1G14660	1	5031950
AT1G14670	1	5037612
AT1G14680	1	5040861
AT1G14685	1	5042323
AT1G14686	1	5045781
AT1G14687	1	5047803
AT1G14688	1	5049526
AT1G14690	1	5051760
AT1G14700	1	5058680
AT1G14710	1	5061866
AT1G14720	1	5066636
AT1G14730	1	5073105
AT1G14740	1	5075213
AT1G14750	1	5079407
AT1G14755	1	5083742
AT1G14760	1	5084352
AT1G14770	1	5086626
AT1G14780	1	5090990
AT1G14790	1	5093961
AT1G14800	1	5099572
AT1G14810	1	5102424
AT1G14820	1	5105018
AT1G14830	1	5107421
AT1G14840	1	5111955
AT1G14850	1	5116696
AT1G14860	1	5124742
AT1G14870	1	5128375
AT1G14880	1	5132535
AT1G14890	1	5137014
AT1G14900	1	5138334
AT1G14910	1	5139712
AT1G14920	1	5149226
AT1G14930	1	5152263
AT1G14940	1	5154537
AT1G14950	1	5157336
AT1G14960	1	5159199
AT1G14970	1	5161949
AT1G14980	1	5165628
AT1G14990	1	5167031
AT1G15000	1	5168596
AT1G15002	1	5169940
AT1G15010	1	5171207
AT1G15015	1	5172081
AT1G15020	1	5173097
AT1G15030	1	5177529
AT1G15040	1	5179887
AT1G15045	1	5181857
AT1G15050	1	5182256
AT1G15060	1	5183607
AT1G15080	1	5187626
AT1G15090	1	5189687
AT1G15100	1	5193426
AT1G15110	1	5199018
AT1G15120	1	5202648
AT1G15125	1	5204625
AT1G15130	1	5206002
AT1G15140	1	5210206
AT1G15150	1	5212615
AT1G15160	1	5215475
AT1G15165	1	5217719
AT1G15170	1	5220641
AT1G15175	1	5222913
AT1G15180	1	5224385
AT1G15190	1	5227053
AT1G15200	1	5228300
AT1G15210	1	5231348
AT1G15215	1	5238065
AT1G15220	1	5240029
AT1G15230	1	5242198
AT1G15240	1	5243450
AT1G15250	1	5248664
AT1G15260	1	5249760
AT1G15270	1	5250650
AT1G15280	1	5252315
AT1G15290	1	5257046
AT1G15310	1	5269019
AT1G15320	1	5272256
AT1G15330	1	5274346
AT1G15340	1	5275677
AT1G15350	1	5278260
AT1G15360	1	5283538
AT1G15370	1	5287047
AT1G15380	1	5290745
AT1G15385	1	5292756
AT1G15390	1	5294629
AT1G15400	1	5295773
AT1G15405	1	5297875
AT1G15410	1	5298324
AT1G15415	1	5300742
AT1G15420	1	5301613
AT1G15430	1	5304317
AT1G15440	1	5306061
AT1G15450	1	5309647
AT1G15460	1	5310001
AT1G15470	1	5315507
AT1G15480	1	5318011
AT1G15490	1	5320615
AT1G15500	1	5326290
AT1G15510	1	5329111
AT1G15520	1	5331858
AT1G15530	1	5339961
AT1G15540	1	5342587
AT1G15550	1	5344478
AT1G15570	1	5362009
AT1G15580	1	5365665
AT1G15590	1	5367297
AT1G15600	1	5368923
AT1G15610	1	5370677
AT1G15620	1	5373504
AT1G15630	1	5376793
AT1G15640	1	5378886
AT1G15650	1	5380907
AT1G15660	1	5381170
AT1G15670	1	5389952
AT1G15680	1	5393407
AT1G15690	1	5398990
AT1G15700	1	5402569
AT1G15710	1	5404358
AT1G15720	1	5406025
AT1G15730	1	5407401
AT1G15740	1	5410908
AT1G15750	1	5414817
AT1G15757	1	5424242
AT1G15760	1	5425714
AT1G15770	1	5426892
AT1G15772	1	5428520
AT1G15780	1	5430183
AT1G15790	1	5438253
AT1G15800	1	5441082
AT1G15810	1	5444418
AT1G15820	1	5446462
AT1G15825	1	5448149
AT1G15830	1	5448726
AT1G15840	1	5451432
AT1G15850	1	5453245
AT1G15860	1	5454785
AT1G15870	1	5457084
AT1G15880	1	5458535
AT1G15885	1	5460477
AT1G15890	1	5461317
AT1G15900	1	5464356
AT1G15910	1	5465336
AT1G15920	1	5469389
AT1G15930	1	5471400
AT1G15940	1	5473565
AT1G15950	1	5478754
AT1G15960	1	5481665
AT1G15970	1	5486319
AT1G15980	1	5489298
AT1G15990	1	5491304
AT1G16000	1	5494533
AT1G16010	1	5495373
AT1G16020	1	5498165
AT1G16022	1	5501396
AT1G16025	1	5501505
AT1G16030	1	5502206
AT1G16040	1	5504735
AT1G16060	1	5508507
AT1G16070	1	5511873
AT1G16080	1	5514317
AT1G16090	1	5516259
AT1G16100	1	5518062
AT1G16110	1	5518373
AT1G16120	1	5522639
AT1G16130	1	5525491
AT1G16150	1	5532415
AT1G16160	1	5535973
AT1G16170	1	5538732
AT1G16180	1	5540427
AT1G16190	1	5543152
AT1G16210	1	5546128
AT1G16220	1	5548653
AT1G16225	1	5551041
AT1G16230	1	5553467
AT1G16240	1	5555007
AT1G16250	1	5556989
AT1G16260	1	5559579
AT1G16270	1	5563087
AT1G16280	1	5568482
AT1G16290	1	5570753
AT1G16300	1	5574310
AT1G16310	1	5578431
AT1G16320	1	5580855
AT1G16330	1	5582387
AT1G16340	1	5587790
AT1G16350	1	5590951
AT1G16360	1	5593301
AT1G16370	1	5596694
AT1G16380	1	5598453
AT1G16390	1	5602873
AT1G16400	1	5605159
AT1G16410	1	5608807
AT1G16420	1	5612150
AT1G16430	1	5614619
AT1G16440	1	5615815
AT1G16445	1	5617811
AT1G16450	1	5619471
AT1G16460	1	5619582
AT1G16470	1	5622786
AT1G16480	1	5625699
AT1G16489	1	5629216
AT1G16490	1	5629655
AT1G16500	1	5639032
AT1G16510	1	5644572
AT1G16515	1	5647549
AT1G16520	1	5648760
AT1G16530	1	5651370
AT1G16540	1	5659415
AT1G16560	1	5668384
AT1G16570	1	5670577
AT1G16590	1	5673795
AT1G16610	1	5675704
AT1G16630	1	5682118
AT1G16635	1	5685503
AT1G16640	1	5686603
AT1G16650	1	5687943
AT1G16670	1	5697324
AT1G16680	1	5702753
AT1G16690	1	5705969
AT1G16700	1	5709725
AT1G16705	1	5712088
AT1G16710	1	5714219
AT1G16720	1	5723088
AT1G16730	1	5726368
AT1G16740	1	5727690
AT1G16750	1	5729097
AT1G16760	1	5734234
AT1G16770	1	5737878
AT1G16780	1	5739299
AT1G16790	1	5744553
AT1G16800	1	5745523
AT1G16810	1	5755588
AT1G16820	1	5756835
AT1G16825	1	5758855
AT1G16830	1	5760772
AT1G16840	1	5762694
AT1G16850	1	5764807
AT1G16858	1	5767300
AT1G16860	1	5767300
AT1G16870	1	5770732
AT1G16880	1	5773592
AT1G16890	1	5776177
AT1G16900	1	5779021
AT1G16905	1	5782455
AT1G16910	1	5785003
AT1G16916	1	5786560
AT1G16920	1	5787330
AT1G16930	1	5789987
AT1G16940	1	5791983
AT1G16950	1	5796009
AT1G16960	1	5799888
AT1G16970	1	5800767
AT1G16980	1	5807311
AT1G17000	1	5812728
AT1G17010	1	5817567
AT1G17020	1	5820206
AT1G17030	1	5822368
AT1G17040	1	5824848
AT1G17050	1	5829080
AT1G17060	1	5832097
AT1G17070	1	5837590
AT1G17080	1	5840269
AT1G17090	1	5842216
AT1G17100	1	5844676
AT1G17110	1	5845660
AT1G17120	1	5851953
AT1G17130	1	5854148
AT1G17140	1	5856573
AT1G17145	1	5860119
AT1G17147	1	5863431
AT1G17150	1	5865707
AT1G17160	1	5867635
AT1G17170	1	5869846
AT1G17180	1	5872145
AT1G17190	1	5875350
AT1G17200	1	5878400
AT1G17210	1	5880130
AT1G17220	1	5885083
AT1G17230	1	5891324
AT1G17232	1	5892300
AT1G17235	1	5895351
AT1G17240	1	5896416
AT1G17255	1	5899994
AT1G17250	1	5901169
AT1G17260	1	5904058
AT1G17270	1	5909249
AT1G17280	1	5916871
AT1G17285	1	5920774
AT1G17290	1	5922630
AT1G17300	1	5926994
AT1G17310	1	5928014
AT1G17330	1	5929909
AT1G17340	1	5933870
AT1G17345	1	5940423
AT1G17350	1	5941784
AT1G17360	1	5946764
AT1G17370	1	5951542
AT1G17380	1	5955488
AT1G17400	1	5960481
AT1G17410	1	5968534
AT1G17420	1	5977411
AT1G17430	1	5982267
AT1G17440	1	5983984
AT1G17450	1	5988280
AT1G17455	1	5997180
AT1G17460	1	5998814
AT1G17470	1	6002912
AT1G17480	1	6006461
AT1G17490	1	6008589
AT1G17500	1	6018757
AT1G17510	1	6023504
AT1G17520	1	6024636
AT1G17530	1	6027631
AT1G17540	1	6029277
AT1G17545	1	6033109
AT1G17550	1	6034362
AT1G17560	1	6037464
AT1G17570	1	6038757
AT1G17580	1	6039303
AT1G17590	1	6050193
AT1G17600	1	6052936
AT1G17610	1	6056895
AT1G17615	1	6059441
AT1G17620	1	6062216
AT1G17630	1	6064525
AT1G17640	1	6067394
AT1G17650	1	6069477
AT1G17665	1	6072253
AT1G17660	1	6075820
AT1G17670	1	6075945
AT1G17680	1	6076077
AT1G17690	1	6082755
AT1G17700	1	6089517
AT1G17710	1	6090560
AT1G17720	1	6093208
AT1G17730	1	6099089
AT1G17744	1	6100961
AT1G17745	1	6100964
AT1G17750	1	6106656
AT1G17760	1	6110107
AT1G17770	1	6120741
AT1G17780	1	6123701
AT1G17790	1	6125356
AT1G17800	1	6128823
AT1G17810	1	6130025
AT1G17820	1	6131537
AT1G17830	1	6135803
AT1G17840	1	6142564
AT1G17850	1	6145926
AT1G17860	1	6149301
AT1G17870	1	6149939
AT1G17880	1	6152409
AT1G17890	1	6154268
AT1G17910	1	6159126
AT1G17920	1	6161872
AT1G17930	1	6166220
AT1G17940	1	6169341
AT1G17950	1	6177617
AT1G17960	1	6180896
AT1G17970	1	6184904
AT1G17980	1	6187507
AT1G17990	1	6192071
AT1G18000	1	6194543
AT1G18010	1	6199898
AT1G18020	1	6202249
AT1G18030	1	6204343
AT1G18040	1	6206871
AT1G18050	1	6209771
AT1G18060	1	6211873
AT1G18070	1	6213725
AT1G18075	1	6220648
AT1G18080	1	6222201
AT1G18090	1	6224501
AT1G18100	1	6227217
AT1G18130	1	6235895
AT1G18140	1	6238844
AT1G18150	1	6244298
AT1G18160	1	6248793
AT1G18170	1	6254229
AT1G18180	1	6255830
AT1G18190	1	6257851
AT1G18200	1	6265416
AT1G18210	1	6266609
AT1G18220	1	6269670
AT1G18250	1	6276788
AT1G18260	1	6278848
AT1G18265	1	6282252
AT1G18270	1	6283412
AT1G18280	1	6294333
AT1G18290	1	6297364
AT1G18300	1	6299687
AT1G18310	1	6301200
AT1G18320	1	6304360
AT1G18330	1	6305966
AT1G18335	1	6309041
AT1G18340	1	6311483
AT1G18350	1	6315651
AT1G18360	1	6316695
AT1G18370	1	6319650
AT1G18390	1	6325642
AT1G18382	1	6326366
AT1G18400	1	6331398
AT1G18410	1	6336528
AT1G18415	1	6343096
AT1G18420	1	6343330
AT1G18430	1	6345764
AT1G18440	1	6345974
AT1G18450	1	6348107
AT1G18460	1	6352470
AT1G18470	1	6356131
AT1G18480	1	6361629
AT1G18485	1	6363172
AT1G18486	1	6366397
AT1G18490	1	6366520
AT1G18500	1	6369347
AT1G18510	1	6373295
AT1G18520	1	6374932
AT1G18530	1	6376783
AT1G18540	1	6377321
AT1G18550	1	6381503
AT1G18560	1	6385449
AT1G18570	1	6389411
AT1G18580	1	6395864
AT1G18590	1	6398580
AT1G18600	1	6400404
AT1G18610	1	6405645
AT1G18620	1	6409978
AT1G18630	1	6414725
AT1G18640	1	6416357
AT1G18650	1	6418858
AT1G18660	1	6421117
AT1G18670	1	6426898
AT1G18680	1	6431938
AT1G18690	1	6433574
AT1G18700	1	6437477
AT1G18710	1	6450594
AT1G18720	1	6457821
AT1G18730	1	6460598
AT1G18735	1	6461232
AT1G18740	1	6463922
AT1G18745	1	6465487
AT1G18750	1	6466761
AT1G18760	1	6471150
AT1G18770	1	6473370
AT1G18773	1	6474802
AT1G18780	1	6476258
AT1G18790	1	6478851
AT1G18800	1	6481113
AT1G18810	1	6485596
AT1G18820	1	6488655
AT1G18830	1	6489309
AT1G18835	1	6496098
AT1G18840	1	6500848
AT1G18850	1	6504806
AT1G18860	1	6509492
AT1G18870	1	6515429
AT1G18871	1	6519309
AT1G18880	1	6520748
AT1G18879	1	6520941
AT1G18890	1	6522764
AT1G18900	1	6528984
AT1G18910	1	6532559
AT1G18940	1	6543852
AT1G18950	1	6546399
AT1G18960	1	6552752
AT1G18970	1	6554568
AT1G18980	1	6557254
AT1G18990	1	6558678
AT1G19000	1	6560792
AT1G19010	1	6565494
AT1G19020	1	6568073
AT1G19025	1	6568853
AT1G19040	1	6576895
AT1G19050	1	6577833
AT1G19060	1	6582066
AT1G19080	1	6584241
AT1G19070	1	6584454
AT1G19086	1	6588542
AT1G19090	1	6590245
AT1G19100	1	6594930
AT1G19110	1	6602126
AT1G19115	1	6606237
AT1G19120	1	6608115
AT1G19130	1	6609325
AT1G19140	1	6610721
AT1G19150	1	6612749
AT1G19160	1	6614162
AT1G19170	1	6616643
AT1G19180	1	6622094
AT1G19190	1	6623876
AT1G19200	1	6625020
AT1G19210	1	6626822
AT1G19220	1	6628068
AT1G19230	1	6644189
AT1G19240	1	6649243
AT1G19250	1	6650529
AT1G19260	1	6657260
AT1G19270	1	6662501
AT1G19290	1	6666249
AT1G19300	1	6671137
AT1G19310	1	6676234
AT1G19320	1	6679281
AT1G19330	1	6680563
AT1G19340	1	6684751
AT1G19350	1	6688522
AT1G19360	1	6690456
AT1G19370	1	6692764
AT1G19371	1	6695420
AT1G19373	1	6697178
AT1G19376	1	6697438
AT1G19380	1	6698058
AT1G19390	1	6700772
AT1G19394	1	6709773
AT1G19396	1	6709778
AT1G19397	1	6710961
AT1G19400	1	6712038
AT1G19410	1	6714492
AT1G19430	1	6724573
AT1G19440	1	6728984
AT1G19450	1	6731434
AT1G19460	1	6738484
AT1G19464	1	6740500
AT1G19470	1	6741296
AT1G19480	1	6744353
AT1G19485	1	6746778
AT1G19490	1	6751673
AT1G19500	1	6754786
AT1G19510	1	6756284
AT1G19520	1	6759965
AT1G19530	1	6763915
AT1G19540	1	6765667
AT1G19550	1	6767451
AT1G19570	1	6773302
AT1G19580	1	6774760
AT1G19600	1	6778988
AT1G19610	1	6781483
AT1G19620	1	6784020
AT1G19630	1	6785427
AT1G19640	1	6788885
AT1G19650	1	6796202
AT1G19660	1	6799981
AT1G19670	1	6803611
AT1G19680	1	6805457
AT1G19690	1	6807715
AT1G19700	1	6809724
AT1G19710	1	6814793
AT1G19715	1	6816702
AT1G19720	1	6819564
AT1G19730	1	6822864
AT1G19740	1	6824322
AT1G19750	1	6826997
AT1G19770	1	6832347
AT1G19780	1	6833885
AT1G19790	1	6838120
AT1G19800	1	6846369
AT1G19830	1	6852155
AT1G19835	1	6855952
AT1G19840	1	6872794
AT1G19850	1	6886879
AT1G19860	1	6891429
AT1G19870	1	6895015
AT1G19880	1	6900415
AT1G19890	1	6905034
AT1G19900	1	6906899
AT1G19910	1	6913229
AT1G19920	1	6914613
AT1G19930	1	6917020
AT1G19940	1	6918191
AT1G19950	1	6924184
AT1G19960	1	6928039
AT1G19968	1	6930261
AT1G19970	1	6931012
AT1G19980	1	6933016
AT1G19990	1	6935218
AT1G20000	1	6936898
AT1G20010	1	6937795
AT1G20015	1	6941285
AT1G20020	1	6942717
AT1G20030	1	6945425
AT1G20040	1	6948860
AT1G20050	1	6949043
AT1G20060	1	6950655
AT1G20065	1	6956521
AT1G20070	1	6958010
AT1G20080	1	6962132
AT1G20090	1	6966922
AT1G20100	1	6969107
AT1G20110	1	6971485
AT1G20120	1	6975388
AT1G20130	1	6977753
AT1G20132	1	6981264
AT1G20135	1	6984124
AT1G20140	1	6986358
AT1G20150	1	6987332
AT1G20160	1	6990784
AT1G20170	1	6995282
AT1G20180	1	6996210
AT1G20190	1	6998489
AT1G20200	1	7001201
AT1G20210	1	7004514
AT1G20220	1	7004879
AT1G20225	1	7007756
AT1G20230	1	7009570
AT1G20240	1	7012113
AT1G20250	1	7016516
AT1G20260	1	7016693
AT1G20270	1	7020749
AT1G20280	1	7023829
AT1G20290	1	7025548
AT1G20300	1	7029629
AT1G20310	1	7032290
AT1G20320	1	7033657
AT1G20330	1	7038688
AT1G20340	1	7042429
AT1G20350	1	7043713
AT1G20360	1	7046504
AT1G20370	1	7051577
AT1G20375	1	7058194
AT1G20380	1	7061665
AT1G20400	1	7072192
AT1G20405	1	7077167
AT1G20410	1	7078898
AT1G20420	1	7082668
AT1G20430	1	7083196
AT1G20440	1	7084409
AT1G20450	1	7088003
AT1G20460	1	7091361
AT1G20470	1	7094260
AT1G20480	1	7094833
AT1G20490	1	7097293
AT1G20500	1	7100502
AT1G20510	1	7103454
AT1G20515	1	7106165
AT1G20520	1	7106922
AT1G20530	1	7108370
AT1G20540	1	7112611
AT1G20550	1	7115241
AT1G20560	1	7119676
AT1G20570	1	7122018
AT1G20575	1	7126772
